ID_Registro,ID_Condominio,Nome_Condominio,Data_Mes_Referencia,Receita_Bruta_Mensal,Receita_Liquida_Mensal,Total_Unidades,Unidades_Inadimplentes,Percentual_Inadimplencia,Total_Despesas_Mensal,Fluxo_de_Caixa_Mensal
180,1c62a233-ac32-4dcd-9453-71aee0e73760,Condomínio da Mota Residence,2000-04,90206.72,77521.4,128,18,14.06,11268.67,66252.73
181,c18fc7bc-7206-4696-b2ab-0eba9c4f8ad6,Condomínio Martins Residence,2000-04,72574.15000000001,68002.55,127,8,6.3,11062.1,56940.45
182,7fd9e383-5585-4b72-a376-046c645fbc55,Condomínio Lima Residence,2000-04,38557.799999999996,33893.549999999996,124,15,12.1,4564.97,29328.58
183,f0b62a3b-49ea-4fd6-882b-150134824b98,Condomínio Cardoso Residence,2000-04,60391.56,52514.4,138,18,13.04,9825.98,42688.42
184,be7155e3-a916-4734-b72a-e2d43acc9d8b,Condomínio da Mata Residence,2000-04,63223.159999999996,53496.52,182,28,15.38,8648.89,44847.63
185,14060d70-6024-4716-8a1b-84f78703bf43,Condomínio Silva Residence,2000-04,32498.4,28436.100000000002,80,10,12.5,4095.8,24340.3
186,7a21daf7-fd38-471c-a514-336ebcd8d394,Condomínio Nunes Residence,2000-04,91182.0,77621.6,195,29,14.87,13697.2,63924.4
187,da70bd4a-50ac-486b-84b1-5e9b6e3f4c39,Condomínio Barbosa Residence,2000-04,32561.550000000003,27599.79,105,16,15.24,4353.56,23246.23
188,1f6e9716-2bcd-4a8f-9daf-cf5122459ffe,Condomínio Barbosa Residence,2000-04,99966.58,92104.04000000001,178,14,7.87,13165.12,78938.92
189,dc6aaba2-39be-4d03-9f73-fa22638d7209,Condomínio Barros Residence,2000-04,90771.93000000001,74316.20000000001,171,31,18.13,10769.79,63546.41
190,226d6104-ab27-4745-a0b8-dac97ca6a4a0,Condomínio Rodrigues Residence,2000-04,47678.399999999994,43516.0,126,11,8.73,5982.09,37533.91
191,4619a4f7-9aa5-40c0-b8d6-ed7f8e8304be,Condomínio Macedo Residence,2000-04,64049.79,59363.22,123,9,7.32,7134.13,52229.09
192,bcfeec42-9b78-4bbc-a1d5-118cd92facf5,Condomínio Fonseca Residence,2000-04,78695.95999999999,66650.66,196,30,15.31,12038.0,54612.66
193,1a8ec54e-9b76-4768-9ee4-91184bb964d1,Condomínio Barros Residence,2000-04,24099.980000000003,20294.72,38,6,15.79,2797.63,17497.09
194,2f122b81-3864-4350-a531-6d526f45f20e,Condomínio Silva Residence,2000-04,65945.48999999999,55800.03,169,26,15.38,8433.07,47366.96
195,86fc046d-8195-4a8b-9cd2-8d850f101f63,Condomínio da Mata Residence,2000-04,56050.32,47106.119999999995,94,15,15.96,5716.09,41390.03
196,cf8ad419-6ac2-40d9-b9a2-aeb20efb1836,Condomínio da Luz Residence,2000-04,86594.58,78425.28,159,15,9.43,8658.72,69766.56
197,09484f1e-1fc9-488c-9051-5c02294f520a,Condomínio Lopes Residence,2000-04,49373.97,41670.23,141,22,15.6,6979.0,34691.23
198,5b89677d-d555-419b-8d65-72b587eac14f,Condomínio Nogueira Residence,2000-04,40692.78,38180.88,81,5,6.17,3528.64,34652.24
199,d343d050-ee12-4179-8176-16bb5946afc3,Condomínio Oliveira Residence,2000-04,64359.399999999994,57004.04,140,16,11.43,6514.45,50489.59
200,fe70fdf9-c1b4-4e50-b178-362214db3064,Condomínio Dias Residence,2000-04,13959.36,11341.98,48,9,18.75,2294.53,9047.45
201,502ac7fb-6345-4dbb-9d66-1a38e090ad43,Condomínio Borges Residence,2000-05,59922.450000000004,54282.69,85,8,9.41,6809.67,47473.02
202,4b318b08-c374-4caf-b794-97f73f2d302d,Condomínio Machado Residence,2000-05,23883.719999999998,19618.77,84,15,17.86,3212.25,16406.52
203,25a3f974-4936-4e14-b233-c91f488a52e7,Condomínio Moreira Residence,2000-05,76090.05,64943.1,157,23,14.65,9483.2,55459.9
204,ca70cd5c-98e5-420b-817e-0d9154f63967,Condomínio Fonseca Residence,2000-05,43892.28,39272.04,76,8,10.53,5143.08,34128.96
205,7723aa4e-80bd-47f9-9f94-85a58682bcfa,Condomínio Gomes Residence,2000-05,64335.46,54090.96,157,25,15.92,8849.2,45241.76
206,0567bae3-1cdc-430c-be11-50e095cb9432,Condomínio Siqueira Residence,2000-05,84990.09999999999,71411.8,169,27,15.98,12157.43,59254.37
207,83428d4e-6dc2-4efc-b4d7-143589f87946,Condomínio Freitas Residence,2000-05,142811.46,134877.49,198,11,5.56,17005.22,117872.27
208,8202ccf4-a9d7-4275-b005-8c1f59996c30,Condomínio Fogaça Residence,2000-05,49693.0,46711.42,100,6,6.0,8057.36,38654.06
209,d3447539-8dbf-4bc5-8d9b-46012374ae1c,Condomínio Casa Grande Residence,2000-05,100866.98999999999,82340.4,147,27,18.37,14263.18,68077.22
210,a6351593-4a2a-4d70-9384-39029662dcc9,Condomínio da Rosa Residence,2000-05,28648.32,25317.12,43,5,11.63,2246.16,23070.96
211,837a214a-f24e-46f2-856f-9331ff876072,Condomínio Ferreira Residence,2000-05,45965.15,39995.65,77,10,12.99,6418.75,33576.9
212,6e726857-07dc-453a-a8fc-4ab9031612b1,Condomínio Aragão Residence,2000-05,91412.09999999999,78755.04,130,18,13.85,11464.45,67290.59
213,7ae0abaf-2a80-449f-b116-d0f5462a1057,Condomínio Correia Residence,2000-05,97067.52,82406.28,192,29,15.1,13020.23,69386.05
214,3eef32ed-3c5b-4b2e-beef-5c36e7b4da8c,Condomínio Silva Residence,2000-05,57145.64,51175.2,134,14,10.45,9456.13,41719.07
215,d7450181-3b8b-4d1d-9200-84a710e44b85,Condomínio Fogaça Residence,2000-05,35397.0,32934.6,115,8,6.96,4248.71,28685.89
216,00addb44-8580-4116-a730-48ce88deb856,Condomínio Silveira Residence,2000-05,34025.12,28158.72,116,20,17.24,4340.01,23818.71
217,8c304bf1-67fc-4c63-b8ca-60329d25df09,Condomínio Rezende Residence,2000-05,67136.08,53635.89,184,37,20.11,9130.02,44505.87
218,2417cdac-063f-4b98-8adc-d27fc5106bda,Condomínio Câmara Residence,2000-05,45033.439999999995,38339.28,74,11,14.86,5612.8,32726.48
219,a8fbe1d0-e024-45bf-9dc0-ce58f01456f6,Condomínio Viana Residence,2000-05,37253.399999999994,29866.949999999997,116,23,19.83,6308.54,23558.41
220,adcf053b-b285-4a2a-baf4-567e5e133405,Condomínio Dias Residence,2000-05,20209.5,18413.100000000002,45,4,8.89,2974.18,15438.92
221,878f982d-a145-47e6-a668-a11e623ba01b,Condomínio Novais Residence,2000-05,108140.34000000001,90585.09000000001,154,25,16.23,6666.2,83918.89
222,7faa7675-30c2-41fc-b0a2-0cd36c8abffa,Condomínio Ribeiro Residence,2000-05,100991.67,89858.73000000001,127,14,11.02,12427.55,77431.18
223,e18129c5-8829-4b7b-a394-407ca6d24c88,Condomínio Machado Residence,2000-05,29654.5,24909.780000000002,50,8,16.0,4407.31,20502.47
224,a2087ae3-59ff-4a62-83fd-0d8cdab8b131,Condomínio da Luz Residence,2000-05,106045.44,88923.52,192,31,16.15,16223.37,72700.15
225,67e3b8d4-f6b5-49a7-a945-6ea8d865aa15,Condomínio Câmara Residence,2000-05,43156.52,37385.59,172,23,13.37,5947.14,31438.45
226,f893ee42-29da-4c9b-a6ad-9aa0d412ea19,Condomínio Teixeira Residence,2000-05,61326.45,53149.59,135,18,13.33,7828.12,45321.47
227,ff2d33bd-23b2-42c1-8f81-6638923db54d,Condomínio Santos Residence,2000-05,55355.55,45449.82000000001,95,17,17.89,8428.18,37021.64
228,c8f18f65-1f2d-4c85-87bd-24aafdf0c86b,Condomínio Campos Residence,2000-05,26583.829999999998,22201.88,91,15,16.48,3127.2,19074.68
229,253db626-4b43-46db-b943-95446cbccacf,Condomínio Rocha Residence,2000-05,128628.14,105503.98,178,32,17.98,17755.88,87748.1
230,1c62a233-ac32-4dcd-9453-71aee0e73760,Condomínio da Mota Residence,2000-05,90206.72,76816.66,128,19,14.84,10829.35,65987.31
231,c18fc7bc-7206-4696-b2ab-0eba9c4f8ad6,Condomínio Martins Residence,2000-05,72574.15000000001,64002.40000000001,127,15,11.81,4592.9,59409.5
232,7fd9e383-5585-4b72-a376-046c645fbc55,Condomínio Lima Residence,2000-05,38557.799999999996,35448.299999999996,124,10,8.06,5361.14,30087.16
233,f0b62a3b-49ea-4fd6-882b-150134824b98,Condomínio Cardoso Residence,2000-05,60391.56,48575.82,138,27,19.57,6237.88,42337.94
234,be7155e3-a916-4734-b72a-e2d43acc9d8b,Condomínio da Mata Residence,2000-05,63223.159999999996,52454.38,182,31,17.03,6444.65,46009.73
235,14060d70-6024-4716-8a1b-84f78703bf43,Condomínio Silva Residence,2000-05,32498.4,27217.41,80,13,16.25,3850.31,23367.1
236,7a21daf7-fd38-471c-a514-336ebcd8d394,Condomínio Nunes Residence,2000-05,91182.0,79959.6,195,24,12.31,12970.17,66989.43
237,da70bd4a-50ac-486b-84b1-5e9b6e3f4c39,Condomínio Barbosa Residence,2000-05,32561.550000000003,29770.56,105,9,8.57,5792.34,23978.22
238,1f6e9716-2bcd-4a8f-9daf-cf5122459ffe,Condomínio Barbosa Residence,2000-05,99966.58,92104.04000000001,178,14,7.87,9379.65,82724.39
239,dc6aaba2-39be-4d03-9f73-fa22638d7209,Condomínio Barros Residence,2000-05,90771.93000000001,84932.8,171,11,6.43,10256.91,74675.89
240,226d6104-ab27-4745-a0b8-dac97ca6a4a0,Condomínio Rodrigues Residence,2000-05,47678.399999999994,42759.2,126,13,10.32,6074.66,36684.54
241,4619a4f7-9aa5-40c0-b8d6-ed7f8e8304be,Condomínio Macedo Residence,2000-05,64049.79,51552.270000000004,123,24,19.51,8822.14,42730.13
242,bcfeec42-9b78-4bbc-a1d5-118cd92facf5,Condomínio Fonseca Residence,2000-05,78695.95999999999,72271.8,196,16,8.16,13162.13,59109.67
243,1a8ec54e-9b76-4768-9ee4-91184bb964d1,Condomínio Barros Residence,2000-05,24099.980000000003,22831.56,38,2,5.26,2142.89,20688.67
244,2f122b81-3864-4350-a531-6d526f45f20e,Condomínio Silva Residence,2000-05,65945.48999999999,60092.34,169,15,8.88,6811.39,53280.95
245,86fc046d-8195-4a8b-9cd2-8d850f101f63,Condomínio da Mata Residence,2000-05,56050.32,48298.68,94,13,13.83,4790.66,43508.02
246,cf8ad419-6ac2-40d9-b9a2-aeb20efb1836,Condomínio da Luz Residence,2000-05,86594.58,70800.6,159,29,18.24,5431.25,65369.35
247,09484f1e-1fc9-488c-9051-5c02294f520a,Condomínio Lopes Residence,2000-05,49373.97,42720.740000000005,141,19,13.48,5109.36,37611.38
248,5b89677d-d555-419b-8d65-72b587eac14f,Condomínio Nogueira Residence,2000-05,40692.78,34664.22,81,12,14.81,6402.58,28261.64
249,d343d050-ee12-4179-8176-16bb5946afc3,Condomínio Oliveira Residence,2000-05,64359.399999999994,58842.88,140,12,8.57,8359.57,50483.31
250,fe70fdf9-c1b4-4e50-b178-362214db3064,Condomínio Dias Residence,2000-05,13959.36,11632.8,48,8,16.67,1766.29,9866.51
251,502ac7fb-6345-4dbb-9d66-1a38e090ad43,Condomínio Borges Residence,2000-06,59922.450000000004,52872.75,85,10,11.76,4785.65,48087.1
252,4b318b08-c374-4caf-b794-97f73f2d302d,Condomínio Machado Residence,2000-06,23883.719999999998,19618.77,84,15,17.86,2856.57,16762.2
253,25a3f974-4936-4e14-b233-c91f488a52e7,Condomínio Moreira Residence,2000-06,76090.05,67366.34999999999,157,18,11.46,6133.07,61233.28
254,ca70cd5c-98e5-420b-817e-0d9154f63967,Condomínio Fonseca Residence,2000-06,43892.28,39849.57,76,7,9.21,5920.25,33929.32
255,7723aa4e-80bd-47f9-9f94-85a58682bcfa,Condomínio Gomes Residence,2000-06,64335.46,56549.64,157,19,12.1,8443.07,48106.57
256,0567bae3-1cdc-430c-be11-50e095cb9432,Condomínio Siqueira Residence,2000-06,84990.09999999999,70908.9,169,28,16.57,9095.2,61813.7
257,83428d4e-6dc2-4efc-b4d7-143589f87946,Condomínio Freitas Residence,2000-06,142811.46,124058.44,198,26,13.13,15461.28,108597.16
258,8202ccf4-a9d7-4275-b005-8c1f59996c30,Condomínio Fogaça Residence,2000-06,49693.0,44226.770000000004,100,11,11.0,6159.93,38066.84
259,d3447539-8dbf-4bc5-8d9b-46012374ae1c,Condomínio Casa Grande Residence,2000-06,100866.98999999999,93319.12,147,11,7.48,9919.15,83399.97
260,a6351593-4a2a-4d70-9384-39029662dcc9,Condomínio da Rosa Residence,2000-06,28648.32,25317.12,43,5,11.63,1366.53,23950.59
261,837a214a-f24e-46f2-856f-9331ff876072,Condomínio Ferreira Residence,2000-06,45965.15,42383.450000000004,77,6,7.79,5902.52,36480.93
262,6e726857-07dc-453a-a8fc-4ab9031612b1,Condomínio Aragão Residence,2000-06,91412.09999999999,80161.37999999999,130,16,12.31,5428.62,74732.76
263,7ae0abaf-2a80-449f-b116-d0f5462a1057,Condomínio Correia Residence,2000-06,97067.52,79878.48,192,34,17.71,15627.43,64251.05
264,3eef32ed-3c5b-4b2e-beef-5c36e7b4da8c,Condomínio Silva Residence,2000-06,57145.64,47763.52,134,22,16.42,5681.69,42081.83
265,d7450181-3b8b-4d1d-9200-84a710e44b85,Condomínio Fogaça Residence,2000-06,35397.0,30472.2,115,16,13.91,6066.13,24406.07
266,00addb44-8580-4116-a730-48ce88deb856,Condomínio Silveira Residence,2000-06,34025.12,30211.96,116,13,11.21,4133.72,26078.24
267,8c304bf1-67fc-4c63-b8ca-60329d25df09,Condomínio Rezende Residence,2000-06,67136.08,58379.2,184,24,13.04,7260.68,51118.52
268,2417cdac-063f-4b98-8adc-d27fc5106bda,Condomínio Câmara Residence,2000-06,45033.439999999995,38339.28,74,11,14.86,5707.21,32632.07
269,a8fbe1d0-e024-45bf-9dc0-ce58f01456f6,Condomínio Viana Residence,2000-06,37253.399999999994,33399.6,116,12,10.34,4186.72,29212.88
270,adcf053b-b285-4a2a-baf4-567e5e133405,Condomínio Dias Residence,2000-06,20209.5,18413.100000000002,45,4,8.89,1913.77,16499.33
271,878f982d-a145-47e6-a668-a11e623ba01b,Condomínio Novais Residence,2000-06,108140.34000000001,98309.40000000001,154,14,9.09,6893.35,91416.05
272,7faa7675-30c2-41fc-b0a2-0cd36c8abffa,Condomínio Ribeiro Residence,2000-06,100991.67,90653.94,127,13,10.24,6065.26,84588.68
273,e18129c5-8829-4b7b-a394-407ca6d24c88,Condomínio Machado Residence,2000-06,29654.5,24316.690000000002,50,9,18.0,3879.0,20437.69
274,a2087ae3-59ff-4a62-83fd-0d8cdab8b131,Condomínio da Luz Residence,2000-06,106045.44,86714.24,192,35,18.23,10268.17,76446.07
275,67e3b8d4-f6b5-49a7-a945-6ea8d865aa15,Condomínio Câmara Residence,2000-06,43156.52,40145.6,172,12,6.98,6931.52,33214.08
276,f893ee42-29da-4c9b-a6ad-9aa0d412ea19,Condomínio Teixeira Residence,2000-06,61326.45,50878.24,135,23,17.04,6805.46,44072.78
277,ff2d33bd-23b2-42c1-8f81-6638923db54d,Condomínio Santos Residence,2000-06,55355.55,49528.65,95,10,10.53,3715.3,45813.35
278,c8f18f65-1f2d-4c85-87bd-24aafdf0c86b,Condomínio Campos Residence,2000-06,26583.829999999998,24246.79,91,8,8.79,3884.89,20361.9
279,253db626-4b43-46db-b943-95446cbccacf,Condomínio Rocha Residence,2000-06,128628.14,109839.76,178,26,14.61,15748.47,94091.29
280,1c62a233-ac32-4dcd-9453-71aee0e73760,Condomínio da Mota Residence,2000-06,90206.72,76111.92,128,20,15.62,8231.65,67880.27
281,c18fc7bc-7206-4696-b2ab-0eba9c4f8ad6,Condomínio Martins Residence,2000-06,72574.15000000001,64573.850000000006,127,14,11.02,9728.11,54845.74
282,7fd9e383-5585-4b72-a376-046c645fbc55,Condomínio Lima Residence,2000-06,38557.799999999996,35759.25,124,9,7.26,7347.73,28411.52
283,f0b62a3b-49ea-4fd6-882b-150134824b98,Condomínio Cardoso Residence,2000-06,60391.56,56015.36,138,10,7.25,7692.22,48323.14
284,be7155e3-a916-4734-b72a-e2d43acc9d8b,Condomínio da Mata Residence,2000-06,63223.159999999996,52454.38,182,31,17.03,6529.75,45924.63
285,14060d70-6024-4716-8a1b-84f78703bf43,Condomínio Silva Residence,2000-06,32498.4,30061.02,80,6,7.5,3507.43,26553.59
286,7a21daf7-fd38-471c-a514-336ebcd8d394,Condomínio Nunes Residence,2000-06,91182.0,73413.2,195,38,19.49,12163.45,61249.75
287,da70bd4a-50ac-486b-84b1-5e9b6e3f4c39,Condomínio Barbosa Residence,2000-06,32561.550000000003,27909.9,105,15,14.29,5718.32,22191.58
288,1f6e9716-2bcd-4a8f-9daf-cf5122459ffe,Condomínio Barbosa Residence,2000-06,99966.58,87611.16,178,22,12.36,9912.21,77698.95
289,dc6aaba2-39be-4d03-9f73-fa22638d7209,Condomínio Barros Residence,2000-06,90771.93000000001,80155.33,171,20,11.7,10928.66,69226.67
290,226d6104-ab27-4745-a0b8-dac97ca6a4a0,Condomínio Rodrigues Residence,2000-06,47678.399999999994,43516.0,126,11,8.73,6845.07,36670.93
291,4619a4f7-9aa5-40c0-b8d6-ed7f8e8304be,Condomínio Macedo Residence,2000-06,64049.79,54155.92,123,19,15.45,8871.73,45284.19
292,bcfeec42-9b78-4bbc-a1d5-118cd92facf5,Condomínio Fonseca Residence,2000-06,78695.95999999999,67453.68,196,28,14.29,9879.12,57574.56
293,1a8ec54e-9b76-4768-9ee4-91184bb964d1,Condomínio Barros Residence,2000-06,24099.980000000003,22197.350000000002,38,3,7.89,1320.56,20876.79
294,2f122b81-3864-4350-a531-6d526f45f20e,Condomínio Silva Residence,2000-06,65945.48999999999,61653.18,169,11,6.51,10079.73,51573.45
295,86fc046d-8195-4a8b-9cd2-8d850f101f63,Condomínio da Mata Residence,2000-06,56050.32,45317.28,94,18,19.15,4447.07,40870.21
296,cf8ad419-6ac2-40d9-b9a2-aeb20efb1836,Condomínio da Luz Residence,2000-06,86594.58,78425.28,159,15,9.43,10553.01,67872.27
297,09484f1e-1fc9-488c-9051-5c02294f520a,Condomínio Lopes Residence,2000-06,49373.97,44471.590000000004,141,14,9.93,7783.75,36687.84
298,5b89677d-d555-419b-8d65-72b587eac14f,Condomínio Nogueira Residence,2000-06,40692.78,34161.84,81,13,16.05,5390.29,28771.55
299,d343d050-ee12-4179-8176-16bb5946afc3,Condomínio Oliveira Residence,2000-06,64359.399999999994,56084.619999999995,140,18,12.86,4786.31,51298.31
300,fe70fdf9-c1b4-4e50-b178-362214db3064,Condomínio Dias Residence,2000-06,13959.36,12505.26,48,5,10.42,1546.63,10958.63
301,502ac7fb-6345-4dbb-9d66-1a38e090ad43,Condomínio Borges Residence,2000-07,59922.450000000004,50052.87,85,14,16.47,8165.52,41887.35
302,4b318b08-c374-4caf-b794-97f73f2d302d,Condomínio Machado Residence,2000-07,23883.719999999998,19050.11,84,17,20.24,4902.8,14147.31
303,25a3f974-4936-4e14-b233-c91f488a52e7,Condomínio Moreira Residence,2000-07,76090.05,63973.799999999996,157,25,15.92,9391.81,54581.99
304,ca70cd5c-98e5-420b-817e-0d9154f63967,Condomínio Fonseca Residence,2000-07,43892.28,36961.92,76,12,15.79,4949.4,32012.52
305,7723aa4e-80bd-47f9-9f94-85a58682bcfa,Condomínio Gomes Residence,2000-07,64335.46,54910.52,157,23,14.65,9866.91,45043.61
306,0567bae3-1cdc-430c-be11-50e095cb9432,Condomínio Siqueira Residence,2000-07,84990.09999999999,68394.4,169,33,19.53,12301.81,56092.59
307,83428d4e-6dc2-4efc-b4d7-143589f87946,Condomínio Freitas Residence,2000-07,142811.46,120452.09,198,31,15.66,6443.19,114008.9
308,8202ccf4-a9d7-4275-b005-8c1f59996c30,Condomínio Fogaça Residence,2000-07,49693.0,40251.33,100,19,19.0,6001.99,34249.34
309,d3447539-8dbf-4bc5-8d9b-46012374ae1c,Condomínio Casa Grande Residence,2000-07,100866.98999999999,96063.79999999999,147,7,4.76,8298.42,87765.38
310,a6351593-4a2a-4d70-9384-39029662dcc9,Condomínio da Rosa Residence,2000-07,28648.32,22652.16,43,9,20.93,2616.88,20035.28
311,837a214a-f24e-46f2-856f-9331ff876072,Condomínio Ferreira Residence,2000-07,45965.15,37607.850000000006,77,14,18.18,5695.37,31912.48
312,6e726857-07dc-453a-a8fc-4ab9031612b1,Condomínio Aragão Residence,2000-07,91412.09999999999,85786.73999999999,130,8,6.15,7687.74,78099.0
313,7ae0abaf-2a80-449f-b116-d0f5462a1057,Condomínio Correia Residence,2000-07,97067.52,87967.44,192,18,9.38,10383.54,77583.9
314,3eef32ed-3c5b-4b2e-beef-5c36e7b4da8c,Condomínio Silva Residence,2000-07,57145.64,52881.04,134,10,7.46,9850.92,43030.12
315,d7450181-3b8b-4d1d-9200-84a710e44b85,Condomínio Fogaça Residence,2000-07,35397.0,32319.0,115,10,8.7,7038.43,25280.57
316,00addb44-8580-4116-a730-48ce88deb856,Condomínio Silveira Residence,2000-07,34025.12,30211.96,116,13,11.21,4386.45,25825.51
317,8c304bf1-67fc-4c63-b8ca-60329d25df09,Condomínio Rezende Residence,2000-07,67136.08,58379.2,184,24,13.04,6561.77,51817.43
318,2417cdac-063f-4b98-8adc-d27fc5106bda,Condomínio Câmara Residence,2000-07,45033.439999999995,36513.6,74,14,18.92,5075.03,31438.57
319,a8fbe1d0-e024-45bf-9dc0-ce58f01456f6,Condomínio Viana Residence,2000-07,37253.399999999994,35005.35,116,7,6.03,3797.87,31207.48
320,adcf053b-b285-4a2a-baf4-567e5e133405,Condomínio Dias Residence,2000-07,20209.5,18413.100000000002,45,4,8.89,2557.87,15855.23
321,878f982d-a145-47e6-a668-a11e623ba01b,Condomínio Novais Residence,2000-07,108140.34000000001,90585.09000000001,154,25,16.23,10816.47,79768.62
322,7faa7675-30c2-41fc-b0a2-0cd36c8abffa,Condomínio Ribeiro Residence,2000-07,100991.67,91449.15000000001,127,12,9.45,4263.33,87185.82
323,e18129c5-8829-4b7b-a394-407ca6d24c88,Condomínio Machado Residence,2000-07,29654.5,25502.870000000003,50,7,14.0,3151.35,22351.52
324,a2087ae3-59ff-4a62-83fd-0d8cdab8b131,Condomínio da Luz Residence,2000-07,106045.44,93342.08,192,23,11.98,16097.57,77244.51
325,67e3b8d4-f6b5-49a7-a945-6ea8d865aa15,Condomínio Câmara Residence,2000-07,43156.52,34876.49,172,33,19.19,5896.28,28980.21
326,f893ee42-29da-4c9b-a6ad-9aa0d412ea19,Condomínio Teixeira Residence,2000-07,61326.45,52241.049999999996,135,20,14.81,9678.58,42562.47
327,ff2d33bd-23b2-42c1-8f81-6638923db54d,Condomínio Santos Residence,2000-07,55355.55,50111.340000000004,95,9,9.47,4545.85,45565.49
328,c8f18f65-1f2d-4c85-87bd-24aafdf0c86b,Condomínio Campos Residence,2000-07,26583.829999999998,23662.53,91,10,10.99,3374.02,20288.51
329,253db626-4b43-46db-b943-95446cbccacf,Condomínio Rocha Residence,2000-07,128628.14,104058.72,178,34,19.1,16366.23,87692.49
330,1c62a233-ac32-4dcd-9453-71aee0e73760,Condomínio da Mota Residence,2000-07,90206.72,73997.7,128,23,17.97,12108.38,61889.32
331,c18fc7bc-7206-4696-b2ab-0eba9c4f8ad6,Condomínio Martins Residence,2000-07,72574.15000000001,66288.20000000001,127,11,8.66,7422.54,58865.66
332,7fd9e383-5585-4b72-a376-046c645fbc55,Condomínio Lima Residence,2000-07,38557.799999999996,32960.7,124,18,14.52,4388.18,28572.52
333,f0b62a3b-49ea-4fd6-882b-150134824b98,Condomínio Cardoso Residence,2000-07,60391.56,49451.06,138,25,18.12,4659.4,44791.66
334,be7155e3-a916-4734-b72a-e2d43acc9d8b,Condomínio da Mata Residence,2000-07,63223.159999999996,54886.04,182,24,13.19,7627.34,47258.7
335,14060d70-6024-4716-8a1b-84f78703bf43,Condomínio Silva Residence,2000-07,32498.4,30873.480000000003,80,4,5.0,5416.18,25457.3
336,7a21daf7-fd38-471c-a514-336ebcd8d394,Condomínio Nunes Residence,2000-07,91182.0,73880.8,195,37,18.97,14841.38,59039.42
337,da70bd4a-50ac-486b-84b1-5e9b6e3f4c39,Condomínio Barbosa Residence,2000-07,32561.550000000003,28840.23,105,12,11.43,3985.61,24854.62
338,1f6e9716-2bcd-4a8f-9daf-cf5122459ffe,Condomínio Barbosa Residence,2000-07,99966.58,84241.5,178,28,15.73,6529.15,77712.35
339,dc6aaba2-39be-4d03-9f73-fa22638d7209,Condomínio Barros Residence,2000-07,90771.93000000001,81747.82,171,17,9.94,13468.49,68279.33
340,226d6104-ab27-4745-a0b8-dac97ca6a4a0,Condomínio Rodrigues Residence,2000-07,47678.399999999994,41624.0,126,16,12.7,6871.39,34752.61
341,4619a4f7-9aa5-40c0-b8d6-ed7f8e8304be,Condomínio Macedo Residence,2000-07,64049.79,60404.68,123,7,5.69,7178.54,53226.14
342,bcfeec42-9b78-4bbc-a1d5-118cd92facf5,Condomínio Fonseca Residence,2000-07,78695.95999999999,71067.27,196,19,9.69,13769.86,57297.41
